City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Ponta Delgada,PT,37.7333,-25.6667,68.72,68,20,12.66,few clouds
347,Kahului,US,20.8947,-156.47,78.84,70,20,17.27,few clouds
348,Xuddur,SO,4.1213,43.8894,81.36,48,85,14.58,overcast clouds
349,Creston,US,41.0586,-94.3614,87.08,48,1,16.11,clear sky
350,Danielskuil,ZA,-28.1887,23.5395,46.29,22,0,7.96,clear sky
351,Qasigiannguit,GL,68.8193,-51.1922,48.45,54,13,10.76,few clouds
352,Fallon,US,39.4735,-118.7774,90.43,16,40,4.61,scattered clouds
353,Tutoia,BR,-2.7619,-42.2744,89.58,60,6,7.58,clear sky
354,Asyut,EG,27.181,31.1837,82.58,19,0,11.03,clear sky
355,Altay,CN,47.8667,88.1167,45.9,69,5,7.38,clear sky
356,Port Lincoln,AU,-34.7333,135.8667,57.51,93,68,11.99,broken clouds
357,Korla,CN,41.7597,86.1469,78.4,25,32,5.17,scattered clouds
358,Novopokrovka,UA,49.8425,36.5477,59.38,96,100,6.08,light rain
359,Nuuk,GL,64.1835,-51.7216,43.41,87,75,17.27,light rain
360,Asfi,MA,32.2994,-9.2372,68.36,71,0,20.96,clear sky
361,San Vicente,AR,-26.6167,-54.1333,82.71,35,82,5.99,broken clouds
362,Talaya,RU,61.3833,152.75,38.62,81,85,5.79,overcast clouds
363,Awjilah,LY,29.1081,21.2869,84.24,15,0,9.08,clear sky
364,Ust-Omchug,RU,61.15,149.6333,41.13,79,90,4.03,overcast clouds
365,Bonnyville,CA,54.2668,-110.735,64.2,51,76,8.97,broken clouds
366,Mednogorsk,RU,51.4128,57.595,55.83,43,81,9.28,broken clouds
367,San Joaquin,US,37.9333,-121.3011,84.78,42,1,4.61,clear sky
368,Mgachi,RU,51.05,142.2667,40.12,98,100,6.53,overcast clouds
369,Manati,PR,18.4275,-66.4921,88.09,77,93,18.5,light rain
370,Chuka,KE,-0.3332,37.6459,62.2,79,68,4.76,broken clouds
371,Saint Anthony,US,45.0205,-93.218,93.83,38,1,1.99,clear sky
372,Nanchong,CN,30.7951,106.0847,73.6,61,91,1.52,overcast clouds
373,Tondano,ID,1.3038,124.9112,73.49,96,98,2.98,overcast clouds
374,Lipin Bor,RU,60.2622,37.9763,60.91,62,3,1.83,clear sky
375,Maneromango,TZ,-7.1988,38.7848,74.95,94,70,6.11,broken clouds
376,Haines Junction,CA,60.7522,-137.5108,53.55,58,94,10.36,light rain
377,Flin Flon,CA,54.7682,-101.865,58.84,88,90,8.19,overcast clouds
378,Sidney,AU,-33.8679,151.2073,49.62,74,0,5.01,clear sky
379,Egvekinot,RU,66.3167,-179.1667,33.19,80,87,1.7,overcast clouds
380,Loding,NO,67.3,14.75,64.54,45,0,4.0,clear sky
381,Gravdal,NO,68.1214,13.5031,51.71,75,28,11.68,scattered clouds
382,Isangel,VU,-19.55,169.2667,74.61,84,88,8.32,overcast clouds
383,Dandong,CN,40.1292,124.3947,61.02,69,93,2.35,overcast clouds
384,Araouane,ML,18.9048,-3.5265,110.5,5,19,7.14,few clouds
385,Ust-Nera,RU,64.5667,143.2,62.1,52,19,3.96,few clouds
386,The Pas,CA,53.8251,-101.2541,73.42,53,90,7.54,overcast clouds
387,Deputatskiy,RU,69.3,139.9,48.22,81,100,5.55,overcast clouds
388,Lethem,GY,3.3803,-59.7968,85.24,68,48,4.74,scattered clouds
389,Huambo,AO,-12.7761,15.7392,60.31,34,53,1.16,broken clouds
390,Lae,PG,-6.7221,146.9847,75.67,90,90,4.32,overcast clouds
391,Tuatapere,NZ,-46.1333,167.6833,39.76,89,5,3.96,clear sky
392,Poso,ID,-1.3959,120.7524,77.14,86,58,5.7,broken clouds
393,Fairbanks,US,64.8378,-147.7164,64.22,59,1,3.44,clear sky
394,Nacala,MZ,-14.5428,40.6728,70.68,78,38,13.02,scattered clouds
395,Kaeo,NZ,-35.1,173.7833,60.33,94,100,16.17,moderate rain
396,Keflavik,IS,64.0049,-22.5624,53.53,93,75,26.46,broken clouds
397,Redmond,US,47.674,-122.1215,63.64,68,97,1.99,overcast clouds
398,Tulsipur,NP,28.131,82.2973,83.07,43,42,4.63,scattered clouds
399,Isla Vista,US,34.4133,-119.861,84.13,77,90,5.75,overcast clouds
400,Mende,FR,44.6667,3.5,54.59,72,70,7.83,broken clouds
401,Preobrazheniye,RU,42.9019,133.9064,52.97,93,82,7.02,broken clouds
402,Bathsheba,BB,13.2167,-59.5167,88.41,55,40,19.93,scattered clouds
403,Lapua,FI,62.9693,23.0088,67.71,61,41,3.36,scattered clouds
404,Beyneu,KZ,45.3167,55.2,82.71,32,23,19.3,few clouds
405,Port Hueneme,US,34.1478,-119.1951,81.14,73,90,3.44,overcast clouds
406,Rundu,NA,-17.9333,19.7667,57.45,32,0,7.45,clear sky
407,Talara,PE,-4.5772,-81.2719,77.76,65,0,14.97,clear sky
408,Saskylakh,RU,71.9167,114.0833,36.41,82,98,2.15,overcast clouds
409,Solnechnyy,RU,50.7214,136.6319,42.67,94,100,6.38,overcast clouds
410,Charlestown,AU,-32.95,151.6667,49.41,74,73,1.99,broken clouds
411,Agadez,NE,19.75,10.25,99.16,9,50,8.3,scattered clouds
412,Cururupu,BR,-1.8283,-44.8683,87.21,54,13,7.05,few clouds
413,Brezno,SK,48.8043,19.6363,59.52,90,79,2.26,broken clouds
414,Seybaplaya,MX,19.65,-90.6667,91.35,51,90,6.26,overcast clouds
415,Kamenka,RU,51.3223,42.7678,54.27,96,100,10.16,overcast clouds
416,Orlik,RU,52.5178,99.825,53.46,75,100,6.78,light rain
417,Ikare,NG,7.4913,5.2322,74.17,86,93,3.4,overcast clouds
418,Zhoucheng,CN,35.9122,116.3117,73.74,25,0,5.95,clear sky
419,Redlands,US,34.0556,-117.1825,101.26,52,1,1.99,clear sky
420,Taldan,RU,53.6667,124.8,46.51,54,15,1.59,few clouds
421,Esmeraldas,BR,-19.7625,-44.3139,78.91,39,14,8.12,few clouds
422,Mundo Nuevo,MX,18.7,-95.5,84.96,68,100,5.41,overcast clouds
423,Tukrah,LY,32.5341,20.5791,70.43,65,7,12.41,clear sky
424,Klaksvik,FO,62.2266,-6.589,50.92,89,52,13.65,broken clouds
425,Grafton,US,42.207,-71.6856,90.72,55,1,5.99,clear sky
426,Soto La Marina,MX,23.7667,-98.2167,91.06,49,99,6.42,overcast clouds
427,Sambava,MG,-14.2667,50.1667,74.68,84,89,3.44,overcast clouds
428,Nkpor,NG,6.1516,6.8446,73.36,91,100,3.11,overcast clouds
429,Malinyi,TZ,-8.9333,36.1333,68.83,89,88,3.71,light rain
430,Taraz,KZ,42.9,71.3667,75.61,38,75,6.71,broken clouds
431,Inhambane,MZ,-23.865,35.3833,66.18,68,40,4.61,scattered clouds
432,La Asuncion,VE,11.0333,-63.8628,76.73,100,99,20.71,overcast clouds
433,Jijiga,ET,9.35,42.8,66.06,73,20,9.89,few clouds
434,Imelda,PH,7.65,123.95,77.79,86,99,1.81,overcast clouds
435,Tautira,PF,-17.7333,-149.15,78.82,79,72,11.5,broken clouds
436,Gat,IL,31.61,34.7642,74.8,100,0,8.12,clear sky
437,Majene,ID,-3.5403,118.9707,78.96,86,95,10.74,overcast clouds
438,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,79.11,81,11,12.73,few clouds
439,Los Llanos De Aridane,ES,28.6585,-17.9182,66.13,74,40,12.95,scattered clouds
440,Novaya Igirma,RU,57.1334,103.9112,50.07,95,100,8.16,overcast clouds
441,Chernyshevsk,RU,52.5243,117.0174,54.61,59,1,1.36,clear sky
442,Oak Harbor,US,48.2932,-122.6432,61.81,79,90,5.01,overcast clouds
443,Sergeyevka,KZ,53.88,67.4158,54.12,52,31,5.57,scattered clouds
444,Sioux Lookout,CA,50.1001,-91.917,79.18,47,75,4.61,broken clouds
445,Catuday,PH,16.2923,119.8062,81.14,82,100,10.96,overcast clouds
446,Owando,CG,-0.4819,15.8999,77.23,77,86,4.79,light rain
447,San Blas,MX,21.5167,-105.2667,96.69,54,64,8.14,broken clouds
448,Nago,JP,26.5881,127.9761,81.45,93,100,4.85,light rain
449,Srednekolymsk,RU,67.45,153.6833,59.92,44,3,16.28,clear sky
450,Taltal,CL,-25.4,-70.4833,64.45,73,42,6.35,scattered clouds
451,Phalaborwa,ZA,-23.943,31.1411,56.48,56,9,5.37,clear sky
452,Yakeshi,CN,49.2833,120.7333,47.34,85,1,3.56,clear sky
453,Gizo,SB,-8.103,156.8419,80.91,77,98,5.46,overcast clouds
454,Sola,VU,-13.8833,167.55,79.32,73,91,9.69,overcast clouds
455,Chapais,CA,49.7834,-74.8492,58.78,81,100,8.9,overcast clouds
456,Broken Hill,AU,-31.95,141.4333,46.11,81,1,3.44,clear sky
457,Misratah,LY,32.3754,15.0925,72.77,60,62,9.71,broken clouds
458,Igarka,RU,67.4667,86.5833,30.72,88,98,13.85,overcast clouds
459,Barentu,ER,15.1139,37.5928,92.75,16,56,10.78,broken clouds
460,Coos Bay,US,43.3665,-124.2179,59.23,88,90,0.0,overcast clouds
461,Hambantota,LK,6.1241,81.1185,79.16,84,56,14.7,broken clouds
462,Mahina,PF,-17.5065,-149.489,78.57,73,40,10.56,scattered clouds
463,Zhucheng,CN,35.9947,119.3975,69.64,41,0,5.95,light rain
464,Margate,GB,51.3813,1.3862,66.11,84,49,7.2,scattered clouds
465,Coahuayana,MX,18.7333,-103.6833,90.88,47,100,7.31,overcast clouds
466,Kushmurun,KZ,52.4503,64.6311,58.41,37,64,7.11,broken clouds
467,Rawson,AR,-43.3002,-65.1023,52.57,43,1,24.11,clear sky
468,Ulaanbaatar,MN,47.9077,106.8832,66.33,37,40,6.82,scattered clouds
469,Isabela,PH,6.7085,121.9711,80.1,82,100,1.36,overcast clouds
470,Lucapa,AO,-8.4192,20.7447,71.98,39,81,4.41,broken clouds
471,Ostrovnoy,RU,68.0531,39.5131,42.73,81,84,13.73,broken clouds
472,Buraydah,SA,26.326,43.975,102.65,7,26,9.35,scattered clouds
473,Prokuplje,RS,43.2342,21.5881,76.28,67,31,0.25,scattered clouds
474,Ambilobe,MG,-13.2,49.05,75.72,78,88,3.51,overcast clouds
475,Samarai,PG,-10.6167,150.6667,77.86,87,99,15.03,overcast clouds
476,Rocha,UY,-34.4833,-54.3333,57.99,98,100,10.09,overcast clouds
477,Hachinohe,JP,40.5,141.5,58.05,83,100,6.58,overcast clouds
478,Portland,US,45.5234,-122.6762,64.44,66,90,1.99,overcast clouds
479,Wattegama,LK,6.7989,81.4808,73.98,90,89,3.74,overcast clouds
480,Ankazoabo,MG,-22.2833,44.5167,63.75,79,6,11.16,clear sky
481,Juba,SS,4.8517,31.5825,78.21,70,21,4.21,few clouds
482,Clonakilty,IE,51.6231,-8.8706,63.61,80,92,7.47,overcast clouds
483,Hualmay,PE,-11.0964,-77.6139,69.53,69,37,10.8,scattered clouds
484,Ibra,OM,22.6906,58.5334,89.04,40,0,4.68,clear sky
485,Show Low,US,34.2542,-110.0298,85.3,14,1,6.91,clear sky
486,Gwadar,PK,25.1216,62.3254,84.47,75,39,7.58,scattered clouds
487,Lanzhou,CN,36.0564,103.7922,63.68,17,77,5.1,broken clouds
488,Nador,MA,35.174,-2.9287,73.47,78,20,4.38,few clouds
489,Manacor,ES,39.5696,3.2096,69.33,80,98,10.13,overcast clouds
490,Farmington,US,36.7281,-108.2187,91.09,20,1,5.75,clear sky
491,Krasnyy Luch,UA,48.1395,38.9371,56.71,90,100,8.63,overcast clouds
492,Neuquen,AR,-38.9516,-68.0591,55.29,41,0,10.36,clear sky
493,Lazaro Cardenas,MX,17.9583,-102.2,87.67,59,72,9.37,broken clouds
494,Jutai,BR,-5.1833,-68.9,84.67,78,86,3.74,overcast clouds
495,Swinoujscie,PL,53.9105,14.2471,73.74,37,0,12.66,clear sky
496,Balabac,PH,7.9868,117.0645,82.18,79,88,1.72,overcast clouds
497,Hami,CN,42.8,93.45,74.35,37,100,6.76,overcast clouds
498,Vicam,MX,27.6333,-110.2833,93.81,20,0,6.89,clear sky
499,Richards Bay,ZA,-28.783,32.0377,60.53,85,22,4.41,light rain
500,Poum,NC,-20.2333,164.0167,73.72,76,100,24.76,overcast clouds
501,Monrovia,LR,6.3005,-10.7969,85.77,78,99,8.14,light rain
502,Roebourne,AU,-20.7833,117.1333,71.6,74,22,8.39,few clouds
503,Bang Mun Nak,TH,16.0278,100.3792,84.33,66,100,1.74,overcast clouds
504,Turayf,SA,31.6725,38.6637,86.25,16,0,9.22,clear sky
505,Linjiang,CN,41.8069,126.9078,49.51,98,65,1.77,broken clouds
506,Benjamin Constant,BR,-4.3831,-70.0311,84.33,78,40,1.19,scattered clouds
507,Bowen,AU,-20.0167,148.2333,50.22,70,62,9.42,broken clouds
508,Phek,IN,25.6667,94.5,58.77,97,79,1.48,broken clouds
509,Salym,RU,60.0625,71.4789,54.37,89,74,4.97,broken clouds
510,Shieli,KZ,44.1667,66.75,80.02,45,72,12.95,broken clouds
511,Marsabit,KE,2.3284,37.9899,70.9,46,75,15.64,broken clouds
512,Chimoio,MZ,-19.1164,33.4833,55.26,88,20,5.75,few clouds
513,Coventry,GB,52.4066,-1.5122,69.76,46,0,7.56,clear sky
514,Sembakung,ID,3.8167,117.25,74.55,95,100,1.16,overcast clouds
515,Nyurba,RU,63.2842,118.3319,47.12,75,100,3.78,overcast clouds
516,Porto Novo,BJ,6.4965,2.6036,82.22,87,99,7.52,light rain
517,Otavi,NA,-19.65,17.3333,56.82,33,0,9.98,clear sky
518,Dubbo,AU,-32.25,148.6167,32.13,100,61,4.61,broken clouds
519,Akonolinga,CM,3.7667,12.25,68.95,99,100,2.84,overcast clouds
520,Alta Floresta,BR,-9.8756,-56.0861,93.02,43,40,9.22,scattered clouds
521,Craigieburn,AU,-37.6,144.95,51.78,86,75,9.35,broken clouds
522,Barpeta,IN,26.3167,91.0,71.69,94,36,11.9,scattered clouds
523,Khovu-Aksy,RU,51.1333,93.6,39.0,79,91,5.73,overcast clouds
524,Ilulissat,GL,69.2167,-51.1,48.22,46,1,5.75,clear sky
525,Maltahohe,NA,-24.8333,16.9833,56.37,31,0,10.89,clear sky
526,Briancon,FR,44.9,6.65,61.84,73,60,5.35,broken clouds
527,Zainsk,RU,55.3195,52.0694,65.39,81,21,5.28,few clouds
528,Lata,PT,40.1629,-8.3327,80.04,44,6,8.37,clear sky
529,Yarensk,RU,62.1675,49.0916,65.12,51,12,5.64,few clouds
530,Fukue,JP,32.6881,128.8419,66.9,83,93,8.63,overcast clouds
531,Samfya,ZM,-11.3649,29.5565,69.78,52,82,13.18,broken clouds
532,Camana,PE,-16.6228,-72.7111,66.51,78,11,7.27,few clouds
533,Port Shepstone,ZA,-30.7414,30.455,61.11,71,11,5.03,few clouds
534,Valparaiso,CL,-33.0393,-71.6273,70.03,65,0,10.36,haze
535,Baiao,BR,-2.7906,-49.6717,85.98,63,26,2.42,scattered clouds
536,Gaoua,BF,10.2992,-3.2508,95.04,37,28,4.79,scattered clouds
537,Ekpoma,NG,6.7421,6.139,72.01,94,100,3.58,overcast clouds
538,Wichita Falls,US,33.9137,-98.4934,78.26,70,75,4.0,broken clouds
539,Khandyga,RU,62.6667,135.6,56.48,59,40,2.8,scattered clouds
540,Lagoa,PT,39.05,-27.9833,63.43,78,0,2.73,clear sky
541,Sokolo,ML,14.7328,-6.1219,109.4,10,14,6.64,few clouds
542,Ahipara,NZ,-35.1667,173.1667,59.49,88,100,16.69,light rain
543,Maceio,BR,-9.6658,-35.7353,81.84,74,75,13.85,broken clouds
544,Olafsvik,IS,64.8945,-23.7142,48.67,87,100,4.61,light rain
545,Batagay-Alyta,RU,67.8006,130.4114,38.07,92,100,3.71,light rain
546,Tselinnoye,RU,53.0833,85.6667,42.35,93,91,7.31,overcast clouds
547,Joao Pinheiro,BR,-17.7425,-46.1725,81.84,37,63,7.92,broken clouds
548,Rohru,IN,31.2167,77.75,62.53,67,49,3.85,scattered clouds
549,Markova,UA,48.6758,24.4138,60.39,90,100,3.13,overcast clouds
550,Basavakalyan,IN,17.8667,76.95,81.75,62,18,7.61,few clouds
551,Santa Fe,AR,-31.6333,-60.7,67.01,73,100,7.0,overcast clouds
552,San Jeronimo,PE,-11.9472,-75.2829,62.2,40,14,3.06,few clouds
553,Mehamn,NO,71.0357,27.8492,42.03,71,66,17.07,broken clouds
554,Nova Olinda Do Norte,BR,-3.8881,-59.0942,87.17,63,14,5.61,few clouds
555,Bacungan,PH,9.9106,118.7022,80.91,84,94,2.91,overcast clouds
556,Renqiu,CN,38.6989,116.0936,72.48,32,51,6.08,broken clouds
557,Bereda,ES,43.2686,-7.5406,68.41,69,7,6.62,clear sky
558,Te Anau,NZ,-45.4167,167.7167,39.0,91,28,1.74,scattered clouds
559,Shangrao,CN,28.4532,117.9686,65.37,87,1,0.85,clear sky
560,Ancud,CL,-41.8697,-73.8203,54.43,69,68,3.74,broken clouds
561,Santarem,BR,-2.4431,-54.7083,86.13,79,20,10.36,few clouds
562,Katangli,RU,51.7102,143.2326,39.4,94,100,13.11,overcast clouds
563,Mitsamiouli,KM,-11.3847,43.2844,79.05,75,67,20.09,broken clouds
564,Hohhot,CN,40.8106,111.6522,62.89,31,0,4.83,clear sky
565,Tucurui,BR,-3.7661,-49.6725,87.98,56,23,3.36,few clouds
566,Namatanai,PG,-3.6667,152.4333,79.2,84,33,6.82,light rain
567,Setermoen,NO,68.861,18.3486,61.43,54,14,5.7,few clouds
568,Inirida,CO,3.8653,-67.9239,81.64,88,63,2.57,heavy intensity rain
569,Ulaangom,MN,49.9811,92.0667,47.62,39,25,26.91,scattered clouds
570,Campo Maior,BR,-4.8278,-42.1686,95.0,32,3,2.35,clear sky
571,Parfenyevo,RU,58.484,43.4088,57.79,67,7,3.87,clear sky
572,Ayan,RU,56.45,138.1667,39.22,91,100,7.58,overcast clouds
573,Sao Pedro Do Piaui,BR,-5.9294,-42.7186,93.76,29,21,7.34,few clouds
574,Semey,KZ,50.4111,80.2275,51.08,49,9,7.52,clear sky
575,Bam,IR,29.106,58.357,96.58,6,2,5.06,clear sky
576,Isiro,CD,2.7739,27.616,68.68,99,93,3.09,moderate rain
577,Cine,TR,37.6117,28.0614,76.1,37,1,5.86,clear sky
578,Bontang,ID,0.1333,117.5,79.39,86,61,4.68,broken clouds
579,Luderitz,NA,-26.6481,15.1594,69.06,36,0,9.51,clear sky
580,Potam,MX,27.6,-110.3833,93.92,24,0,9.4,clear sky
581,Kattivakkam,IN,13.2167,80.3167,86.07,86,99,12.15,overcast clouds
582,Tura,IN,25.5198,90.2201,74.64,95,80,7.07,broken clouds
583,Lesnoy,RU,57.6198,63.0784,59.38,55,36,9.89,scattered clouds
584,Inta,RU,66.0317,60.1659,50.47,69,100,13.38,overcast clouds
585,Saldanha,ZA,-33.0117,17.9442,60.85,48,1,10.65,clear sky
586,Den Helder,NL,52.9599,4.7593,60.98,94,90,10.0,mist
587,Belaya Kholunitsa,RU,58.84,50.8528,56.5,69,51,3.02,broken clouds
588,Chachapoyas,PE,-6.2317,-77.869,63.7,72,54,2.95,light rain
589,Puro,PH,12.4841,123.3827,81.07,79,99,9.84,heavy intensity rain
590,Itarema,BR,-2.9248,-39.9167,84.85,59,0,14.54,clear sky
591,Saint Marys,US,30.7305,-81.5465,91.62,78,1,9.08,clear sky
592,Seda,LV,57.65,25.75,61.65,77,91,4.94,overcast clouds
593,Naranjito,EC,-2.2167,-79.4833,78.48,73,100,0.76,overcast clouds
594,Jiaxing,CN,30.7522,120.75,69.82,83,38,6.78,light rain
595,Anaconda,US,46.1285,-112.9423,77.77,24,44,17.72,scattered clouds
596,Labuhan,ID,-6.8844,112.2051,78.67,83,44,7.74,scattered clouds
597,Whitehorse,CA,60.7161,-135.0538,52.57,50,75,8.01,broken clouds
598,Dryden,CA,49.7833,-92.7503,79.09,47,20,5.75,few clouds
599,Mwanza,TZ,-2.5167,32.9,80.65,54,20,0.0,few clouds
600,Soyo,AO,-6.1349,12.3689,80.65,86,58,11.3,broken clouds
601,Mbeya,TZ,-8.9,33.45,57.79,90,94,6.78,overcast clouds
602,Chubbuck,US,42.9208,-112.4661,78.69,36,1,18.01,clear sky
603,Taksimo,RU,56.3444,114.8794,61.02,48,50,0.69,scattered clouds
604,Verkhnyaya Toyma,RU,62.2349,44.9985,65.7,50,7,3.38,clear sky
605,Bulaevo,KZ,54.9056,70.4439,53.58,64,2,7.74,clear sky
606,Tomigusuku,JP,26.185,127.675,81.14,97,75,8.05,broken clouds
607,Mitu,CO,1.1983,-70.1733,85.82,66,23,2.3,few clouds
608,Tumut,AU,-35.3,148.2167,40.19,69,58,1.05,broken clouds
609,Juneau,US,58.3019,-134.4197,50.22,94,90,3.11,light rain
610,Hillsborough,US,37.5741,-122.3794,77.99,62,20,4.0,haze
611,Okakarara,NA,-20.5833,17.4333,53.08,33,0,7.76,clear sky
